idea_titulo;idea_url
#13100#SAFEMOV;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291653
#13100#SAFEMOV;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291672
#13100#SINALTECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291651
#13100#SIVEM;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285422
#13110 - CDEL;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285940
#13110 - JHLM;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285948
#13110 - Sistema Inteligente de Nivel;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288760
#13110 - SN-INOVAÇÕES;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285946
#13110Redução de carbono na linha de pintura;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291498
#13120#;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275016
#13120#;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276066
#13120#  materia prima;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278266
#13120#  Technai;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276064
#13120# Calha transportadora.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286480
#13120# CANETA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284073
#13120# Control Table;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274963
#13120# Estrutural Mecânica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274966
#13120# Gold-Sweets;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276065
#13120# GUIART TECHNOLOGY;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274939
#13120# Matéria Prima;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278273
#13120# Matéria Prima;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278274
#13120# MELHORIA NA EFICIÊNCIA DE TRITURAÇÃO DE AMOSTRA DE FUNDIÇÃO (LINGUETA E PINO) PARA TESTE DE ESPECTROMETRIA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286475
#13120# OSSB;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276069
#13120# Sem desperdício;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278241
#13120# Sem desperdício;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278242
#13120#acidentesnasoficinas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278240
#13120#Do tronco ao tesouro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/278238
#13120#máquinafiltradora#13120;https://plataforma.gpinovacao.senai.br/plataforma/ideia/279661
#13120#Mina Suporte;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284512
#13120#OTIMIZAÇÃO DO USO DO ÓLEO SOLÚVEL#13120#;https://plataforma.gpinovacao.senai.br/plataforma/ideia/279676
#13120#Tintaflux;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274960
#13120Regeneraçâo do óleo solúvel#13120;https://plataforma.gpinovacao.senai.br/plataforma/ideia/279658
#13120Regeneraçâo do óleo solúvel#13120;https://plataforma.gpinovacao.senai.br/plataforma/ideia/279666
#13130 #Inova metal - acúmulo e manuseio inadequado de cavaco de usinagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288898
#13130 - EcoBloc-;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289000
#13130 Os Titãs;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288993
#13130 Solução para reaproveitamento de garrafas long neck;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291456
#13130# 4M soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291474
#13130# Abastecimento Seguro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288888
#13130# Biomec/ Aqua-sense-grid;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291104
#13130# BOMBA DE TRANSFERÊNCIA E AGITADOR MECÂNICO - HIDROFLY;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289601
#13130# CANA TECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289298
#13130# Desafios Integrados no Desempenho e Eficiência Energética de Caminhões de Corrida na Copa Truck;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288899
#13130# DESENVOLVIMENTO DE MATERIAL SUSTENTÁVEL PARA CONSTRUÇÃO CIVIL;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291503
#13130# EcoPlastic;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290633
#13130# Eletroquímica;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291471
#13130# Escuderia Vitalac;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291227
#13130# GALERA DA INCLUSÃO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291297
#13130# INOVATEC;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291479
#13130# Neolac;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291242
#13130# New Energy;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288860
#13130# NEXUS ESCUDERIA_ Lúmen Scent Velas Aromáticas Transformando óleo usado em luz e aroma;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290964
#13130# SENSOR DE FLUXO DE AR;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286161
#13130# Sistema de automatização combate a incêndios;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291290
#13130# Sistema de reaproveitamento e filtragem da água de lavagem;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291141
#13130# StockMaster;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273531
#13130# Sugar Power;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288889
#13130# Termolac;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291220
#13130#Automatização de sistema de filtragem de água salgada;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288884
#13130#CIDADE DO FUTURO-LIXO NO LUGAR CERTO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291295
#13130#connectprodutiva;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289344
#13130#CONTROLE INEFICIENTE DE ABASTECIMENTO DE COMBUSTÍVEL;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288897
#13130#DESAFIOS NO MONITORIAMENTO DA QUALIDADE DA AGUA NA PISCICULTURA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291504
#13130#Elemento Alfa-Prevenção de acidentes de trabalho na indústria;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291669
#13130#Elemento Alfa-Prevenção de acidentes de trabalho na indústria;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288877
#13130#Inovadores Industriais #Solução Inteligente para gestão de ferramentas.;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288891
#13130#LibrasTech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289297
#13130#Otimização do processo de cromagem de peças metálicas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291467
#13130#ProAgroSoluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289287
#13130#Soluções Inovadoras para Resíduos Metálicos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289218
#13130#ultralac;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291230
"#13150  - MUDANÇA NA LINHA DE PRODUÇÃO; MELHORA NA ERGONOMIA E SEGURANÇA";https://plataforma.gpinovacao.senai.br/plataforma/ideia/273844
#13150 - MELHORIA PARA A EMPRESA E AUTOCUIDADO PARA OS FUNCIONÁRIOS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273837
#13150 - SERPENTECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287645
#13150 - TESTE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287103
#13150 Área de Descanso;https://plataforma.gpinovacao.senai.br/plataforma/ideia/280148
#13150 Bloco Ecológico;https://plataforma.gpinovacao.senai.br/plataforma/ideia/280146
#13150 OilSync (Automatização do abastecimento de fluido de corte);https://plataforma.gpinovacao.senai.br/plataforma/ideia/273801
#13150 proteção de acrilico para o torno;https://plataforma.gpinovacao.senai.br/plataforma/ideia/280149
#13150 –CAVALETE COM SUPORTE GIRATÓRIO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273806
#13150# Sistema de Monitoramento na Prevenção de Acidentes com Cortes;https://plataforma.gpinovacao.senai.br/plataforma/ideia/280145
#13150# Torno manual de inspeção de eixos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287616
#13150#Deficiência no sistema de freio do desenrolador de chapa;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287610
#13150#Virador De Queijo Semi-Automático;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287617
#131503# Implementação do freio eletromagnético;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287614
#13172 # VISIONTECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286807
#13172 Almoxarifado em ação;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288769
#13172#  Implementação do 5s;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291106
#13172# - SIGA (Soluções Inovadoras de Gestão e Administração);https://plataforma.gpinovacao.senai.br/plataforma/ideia/289020
#13172# ECOCYCLES;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284999
#13172# EcoSol Clean;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288670
#13172# INOVA MEC;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291108
#13172# InovaTeam;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291873
#13172# lima solucao;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291129
#13172# PULSEIRA INTELIGENTE: Tecnologia que salva vidas;https://plataforma.gpinovacao.senai.br/plataforma/ideia/282057
#13172# Sistema de Controle de Assentos com Qr Code - MovieSafe;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285446
#13172#ACGL KAIZEN;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285010
#13172#AGROSUPORTE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285053
#13172#AUTOBOI;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286841
#13172#CONCEPI;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284996
#13172#ELEVATE CARS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285271
#13172#FLOW CARGA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/292429
#13172#Gestão em ação -Soluções em Gestão de estoque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285052
#13172#GT SECURE - Gestão Total de Segurança;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284990
#13172#ImplaSafe - Implantação da Segurança e Bem-Estar;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285364
#13172#Linha acessível;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288768
#13172#LUBROTECH;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291110
#13172#Melhoria do sistema 5s;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288771
#13172#MultiAcesso;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289537
#13172#organiza + estoque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288764
#13172#Projeto Gestão de Estoque;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288763
#13172#PROTETORES DA TERRA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285063
#13172#Tooligence;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291105
#13172#VITALLIS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/275333
#13180# - CONTROLE DE NÍVEL INTELIGENTE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276901
#13180# Adensador de Silo;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277010
#13180# Controle de Nível;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277015
#13180# DissolverTech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277007
#13180# EBA Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273668
#13180# EBA Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273648
#13180# Esteira de resfriamento da máquina pasteurização;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276927
#13180# Esteira Inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277012
#13180# ESTRUTURARTE ERGOMETRIC SOLUTIONS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286667
#13180# Future's Minds;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273641
#13180# Hydro Clean Systems - Sistema de Limpeza e Recirculação D'água;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286673
#13180# Inova torque - válvula de recirculação autolimpante;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286676
#13180# INOVATECH SOLUTIONS - INOVATECH BASE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286668
#13180# INOVATECH SOLUTIONS - INOVATECH BASE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286671
#13180# Multímetro com Acessibilidade para Surdos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277094
#13180# Nome da Empresa - Nome do produto;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286662
#13180# ORGAMAX - OFEA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286607
#13180# RS soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273644
#13180# Smart Sauna;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276642
#13180# Solutions Systems;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273645
#13180# VW Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273643
#13180#ECOHYDRO - Filtro Max;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285520
"#13180#Lathe Tech - Smart Car ""Carrinho Inteligente""";https://plataforma.gpinovacao.senai.br/plataforma/ideia/285516
#13180#Multímetro com Acessibilidade para Surdos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287953
#13180#SiloMatic;https://plataforma.gpinovacao.senai.br/plataforma/ideia/276864
#13200 #Gato inteligente;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285475
#13200#;https://plataforma.gpinovacao.senai.br/plataforma/ideia/291303
#13200#  SIPCI - Consultoria Estratégica em Gestão e Prevenção de Incêndios;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274247
#13200# - Achado Seguro;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289011
#13200# - AKO001 -;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273795
#13200# - M&M Soluções;https://plataforma.gpinovacao.senai.br/plataforma/ideia/280925
#13200# Almoxarimax;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273996
#13200# ArmoTech - Armário Tech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277646
#13200# AUTOMAQ - INOVAÇÃO EM AUTOMAÇÃO;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284562
#13200# AUTOMAX - GESTAO EFICIENTE PARA TROCAS DE CONTAINERES DE SERRAGEM;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286401
#13200# AUTOTEC - Cavalete Elétrico;https://plataforma.gpinovacao.senai.br/plataforma/ideia/285479
#13200# Deep Sea;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274002
#13200# Eletrosieve;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273616
#13200# EpisMart;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274011
#13200# Ergotech mesa multi-ajustável;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273861
#13200# FairFace;https://plataforma.gpinovacao.senai.br/plataforma/ideia/290617
#13200# FaithSec;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274000
#13200# hay tech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289277
#13200# INOVA RAMP - DOCKMASTER;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288682
#13200# Kaizen tec;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274568
#13200# LockSeat;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274001
#13200# MASTEREPREV- DOJO IMERSÍLVEL 360° EPI;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288937
#13200# MOVEBEM - Carrinho Ergomax;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277565
#13200# OlympiamTech;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289280
#13200# OptiStock- Setorize;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277437
#13200# RIMALG - Implementação de tecnologia para a redução de emissões;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286431
#13200# SAFE SENSE – SAFETY LANE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286906
#13200# SafeTech - Off Training;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273603
#13200# SEGMOV - Carrinho modular para movimentação de produtos;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277851
#13200# SEGURATECH-PORTALSST;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277281
#13200# SofBelt - Sistema Automatizado de Classificador de Peças;https://plataforma.gpinovacao.senai.br/plataforma/ideia/286436
#13200# TudoParaCasar;https://plataforma.gpinovacao.senai.br/plataforma/ideia/289549
#13200# Unlock Engines - App para manutenção;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273989
#13200#AGROSER- DESENVOLVIMENTO AGROMIX PARA PEQUENOS PRODUTORES;https://plataforma.gpinovacao.senai.br/plataforma/ideia/277879
#13200#Baby Security;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274072
#13200#ECOSENSE- LIXEIRA INTELIGENTE;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284694
#13200#ERGONOLUX;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274259
#13200#GESTÃO EXPRESS-SISTEMA SOAT;https://plataforma.gpinovacao.senai.br/plataforma/ideia/288849
#13200#LocaPort;https://plataforma.gpinovacao.senai.br/plataforma/ideia/284663
#13200#SIC VOLT;https://plataforma.gpinovacao.senai.br/plataforma/ideia/274739
#13200#SOLUÇÕES FÁCEIS;https://plataforma.gpinovacao.senai.br/plataforma/ideia/273632
#13230# RAIZ DIGITAL - ROTA RÁPIDA;https://plataforma.gpinovacao.senai.br/plataforma/ideia/287791
